employee_id,return_id
ab2656c1-5158-4fdb-9859-c77546923082,792bd08d-3bc8-4676-96e6-091540aab8d0
97c8d2ca-99d5-405b-a309-16777d813d04,118c7062-9575-4955-b470-4456a71bdab6
bde341e7-9c08-43d2-8c12-224aa8b1fd22,2420f3ed-214e-414e-826f-2448ba6fcb66
440eaca0-b3f3-46ac-8617-9705d3ffa6d5,bbf88f94-5c4a-43cc-9965-a6a60722b081
ab2656c1-5158-4fdb-9859-c77546923082,264537ee-0d63-438c-823f-cd6c7c09253c
bde341e7-9c08-43d2-8c12-224aa8b1fd22,22a38639-7c63-4df7-bd4a-b0c55484db87
0cfa40e6-32c5-4cea-8266-2511091cf906,456de9e3-c4f4-4d39-b7d0-f5618a4da66a
97c8d2ca-99d5-405b-a309-16777d813d04,118c7062-9575-4955-b470-4456a71bdab6
97c8d2ca-99d5-405b-a309-16777d813d04,b92c45a0-d8d3-4e9d-bc53-e8e45b2932df
97c8d2ca-99d5-405b-a309-16777d813d04,b92c45a0-d8d3-4e9d-bc53-e8e45b2932df
6431a2c9-806d-4d68-ac89-be8f8692183e,16a6d361-bd8f-4a64-8e43-3e57b15ca4bd
440eaca0-b3f3-46ac-8617-9705d3ffa6d5,94917284-6cf2-435e-ad04-2890f3664c87
97c8d2ca-99d5-405b-a309-16777d813d04,0447481b-fba5-4943-857a-5092d6d7c495
32ff8449-f41e-49fb-ab19-cc54c541e791,89aa8609-7104-4c04-99bb-2fb6ca22162a
4f1adab5-99a1-42c1-9672-23d90719ab22,fc54097c-2271-4840-963c-2e84aee26a9f
a5e3186e-bb47-4e7c-9bc7-1e9641fa3f70,9ff2a945-9589-46ce-82f9-ca22b1f5d298
c572fec7-9501-44a7-9951-9dab61b0185b,60920b3c-e9bc-457c-936d-fb9daeec7f23
efe4c002-b0f6-4b8a-bc8a-1c08bfe1725e,e5fe1725-c634-476c-afc5-b2906807c63c
f5c0fdec-9cb7-4829-8bce-5874213611bc,e7a394c5-e732-41eb-a9ed-09b40de35b15
8fc3efab-ef7c-414b-920a-2a2ea4aeb571,04d5caf8-95ac-4051-8062-8a7cb6b78711
adba0209-70f7-4a84-a1ba-5777332462b1,41e7e7d8-4b35-42b3-b733-ba74b160e979
fa7fdf90-c136-44ee-9e40-cd21fbf7e66b,5616c497-993c-468a-bb73-aaa6d2bbb2c4
24bf1b65-db7b-45d0-8662-e54ca85548d4,61b5193e-b913-4d23-8592-307dd1e01cb0
f317a244-1b65-43b0-bff9-140a228b523f,298ef5c7-f953-4574-88f1-b4499185c549
69ae952f-b858-4c5d-afe6-b223586a5960,1b69394c-df4c-4448-8595-1da650f4f470
67b59386-6981-444b-a61d-b53c5d54e3f4,69ff7626-d0a5-4681-b6e1-d1e94443e736
8f9f76f1-cd5f-409c-b041-34bd85cb91c2,5f66951a-e43e-479d-88c7-19fba6365e07
6a83415a-ba2e-4efa-9220-402ee964f3eb,182c8442-3657-4de0-a1e8-d7332771f4b7
67b59386-6981-444b-a61d-b53c5d54e3f4,f1d24f3e-e340-4ec3-8f75-19c1ac6dd516
fcc6846d-d52e-4af1-a9fa-8575f1ea6c10,315c38ae-c8c7-450c-b749-7eb9ff75f91f
8fc3efab-ef7c-414b-920a-2a2ea4aeb571,cd452820-f59b-482c-9258-974e61cfc356
615ed94a-93d3-44d9-9830-058a8ceed9e4,a173d729-c46f-4ac9-8f8a-52de28202cd4
2898403b-caac-4ca7-b6a8-1a1345a4bff0,b198342f-842e-4c73-a6de-653b8fbe0e60
8fc3efab-ef7c-414b-920a-2a2ea4aeb571,cd452820-f59b-482c-9258-974e61cfc356
34bc9962-1e02-4ea5-956c-897f2dde53e6,d8e161c1-5195-4956-949f-984898cd104e
361bc1df-bbbb-4afc-9452-e167f52f5d71,5c6cf316-9162-492c-835d-b309fe9caedc
67b59386-6981-444b-a61d-b53c5d54e3f4,be5f626a-84e6-40b9-b7df-260f8600c845
dbdea171-f32c-4397-9d4b-a4edacdb4dd5,a0cf2a04-a7fb-4b4d-9361-d61e4d0195b7
6431a2c9-806d-4d68-ac89-be8f8692183e,f4f52807-4785-43e3-801a-3e49de2b8fef
32ff8449-f41e-49fb-ab19-cc54c541e791,b4c24525-6239-41f3-86e8-aef962474ed5
67b59386-6981-444b-a61d-b53c5d54e3f4,be5f626a-84e6-40b9-b7df-260f8600c845
2898403b-caac-4ca7-b6a8-1a1345a4bff0,b198342f-842e-4c73-a6de-653b8fbe0e60
2898403b-caac-4ca7-b6a8-1a1345a4bff0,53c47ae0-4e2a-4b93-b02c-5c3f63ebadeb
ae50361a-dc87-49e9-9c88-36e26f638827,b1607895-fb69-46b5-9554-844c59d20ad4
bde341e7-9c08-43d2-8c12-224aa8b1fd22,ddb1ad06-6f64-40ec-bcc4-f35be7c52f12
69ae952f-b858-4c5d-afe6-b223586a5960,580b2899-6a34-4b42-923c-6598b3171eeb
67b59386-6981-444b-a61d-b53c5d54e3f4,f1d24f3e-e340-4ec3-8f75-19c1ac6dd516
dc95446a-93ef-4893-83df-11068210d751,65f32b41-c071-487e-a83b-62e87946d74b
d64ff1a8-0ef8-4895-9a08-2ffb1290bfb4,6e85f97c-6279-4d26-a76a-63e2f5c242d4
97c8d2ca-99d5-405b-a309-16777d813d04,118c7062-9575-4955-b470-4456a71bdab6
bde341e7-9c08-43d2-8c12-224aa8b1fd22,2420f3ed-214e-414e-826f-2448ba6fcb66
69ae952f-b858-4c5d-afe6-b223586a5960,580b2899-6a34-4b42-923c-6598b3171eeb
615ed94a-93d3-44d9-9830-058a8ceed9e4,30099d8c-d451-4ac4-b4d2-6c20c5587f1b
051b8572-eee7-473b-bff5-e3461a8f94fb,08d51d50-f8de-4b37-bc83-287cf3416f6b
# new data 

employee_id,return_id
dbdea171-f32c-4397-9d4b-a4edacdb4dd5,2c8d274b-e56e-48a7-9d87-1d1654c37aa3
f5c0fdec-9cb7-4829-8bce-5874213611bc,37315687-a543-4344-8e7c-6b3503e5e2d0
dbdea171-f32c-4397-9d4b-a4edacdb4dd5,2c8d274b-e56e-48a7-9d87-1d1654c37aa3
d89ff468-c368-4c32-89c4-3aaa108768e6,b34a1c6b-c3de-463f-8f11-6b9753b053d6
615ed94a-93d3-44d9-9830-058a8ceed9e4,e911f1d6-d7d5-4236-9c41-468199323cf6
4f1adab5-99a1-42c1-9672-23d90719ab22,b64a662a-7c54-405c-a075-802d38b4ccf5
f5c0fdec-9cb7-4829-8bce-5874213611bc,37315687-a543-4344-8e7c-6b3503e5e2d0
1cff9e8a-63e9-4f87-81ea-cc74dc50605d,50f7e288-efce-4a2c-b92f-6fb589aa19c4
f5c0fdec-9cb7-4829-8bce-5874213611bc,37315687-a543-4344-8e7c-6b3503e5e2d0
f48b9c17-e9b0-4f99-ba5a-8e822ff5da70,f4a5ffd5-a74f-4187-a379-e75cf32a5e62
