id,return_id,issue_date,resolve_date,complaint
d7113c8b-0cb2-4ea3-8943-39939b630181,71e833fb-8883-4fdb-8068-a528a786d552,2023-10-25 00:00:00,2023-10-27 00:00:00,Dwadzieścia szczególnie toponim podobny.
f12c08ae-11ed-43d8-9fe2-242816e57f5a,79fb6d06-1efd-4c27-bc71-f892eaed7c6d,2023-10-21 00:00:00,2023-10-28 00:00:00,Widzieć minerał przynieść powoli inaczej kontrola problem nazywać.
d4426858-63c5-43aa-b782-f8568f45be57,f960585f-788b-4764-9c85-bba170210f0a,2023-05-16 00:00:00,2023-05-25 00:00:00,Pokryć kobieta zbiór sylaba pustynia.
7336348b-582f-4b51-a89d-63cb9ef09269,16bc9589-65dd-4dfa-a19d-d836dc5d4a82,2024-11-22 00:00:00,2024-11-23 00:00:00,Polska tysiąc pani wróg dyrektor czeski.
d4a8d5b0-03b9-4f7e-8764-14006d6191d0,28392e91-22d5-4434-b7b0-937657213b3a,2024-11-22 00:00:00,2024-11-24 00:00:00,Tu za dział.
4c3e4cf9-4057-43c4-9ea4-b7f21026ffcb,728fdb77-d231-487e-8f91-d0704b9dac21,2023-05-31 00:00:00,2023-06-06 00:00:00,Ostry całkowicie opłata pani sześćdziesiąt rada.
36fe1ef4-ba08-4103-aab3-b5852572b6ee,8baa7182-1cd4-4930-a4c9-1b5f162be318,2024-08-15 00:00:00,2024-08-25 00:00:00,Dzielić krok interes przypadek żaden ogół.
67966a79-9893-49d3-b39b-fd23c949ca3f,3a19fb77-2c2c-4f2b-9454-223644d855fe,2023-09-28 00:00:00,2023-10-01 00:00:00,Maszyna zaraz lew działanie wczesny książę.
f290f796-e837-4ccd-bff3-070dc647ecb1,91713299-c286-409e-b2f0-f4d90de7c072,2024-10-03 00:00:00,2024-10-08 00:00:00,Tytuł ku rola energia klimat pozostać.
8d05ac58-e7f9-4b51-9bc7-544abd2dbebc,fe84a2c3-bdd2-438f-be3c-6a3b46fcb564,2024-07-21 00:00:00,2024-07-25 00:00:00,Niebezpieczny wskazywać zeszły ciecz jesień wiele bydło spodnie.
36146dd6-30c9-430a-9982-feee6be8625c,8cbb714a-a4d5-4326-b23a-cb27446eb0d1,2023-07-01 00:00:00,2023-07-05 00:00:00,Obchodzić zaufanie po.
2827c666-c429-44ee-811a-c466f0d90b05,9b8d4e33-c05b-496c-8687-dd8407bf7721,2024-06-13 00:00:00,2024-06-18 00:00:00,Wierzyć babka wysyłać choć noga chłopak.
eaac31ae-43ef-4624-8041-7f7a3aafb241,2d3c89e5-4262-45db-b7bd-c390cbbcd62c,2023-02-18 00:00:00,2023-02-25 00:00:00,Małżeństwo znany Dania plecy zadanie Węgry dla silny.
a1bbbbda-5004-48aa-8c5f-a92ac8cd5413,63051096-a67e-44c3-b89c-97288e1a0b7d,2023-11-06 00:00:00,2023-11-07 00:00:00,Tak stanowić paliwo tajemnica zjawisko papier.
dba4dea5-e8ef-49a0-a2f4-7c9a489b0a21,d424e291-8899-42b1-823e-b70cea1a3900,2023-06-03 00:00:00,2023-06-05 00:00:00,Gwałtowny wreszcie minister czekać ty jabłko pomysł obecnie.
fe399875-0788-4fe7-a1bb-164ce86cb989,cd397cda-3b10-4b65-9555-8036a1654c1e,2023-01-03 00:00:00,2023-01-09 00:00:00,Słodki łyżka powierzchnia kąt środek podłoga.
4a7e8655-c136-4eef-ba8b-b90c425e0f48,f091eeb4-0f4c-4a0e-bb8f-0d68c5b1a14c,2023-01-21 00:00:00,2023-01-24 00:00:00,20 bycie sierpień wchodzić ubranie.
07b90c56-32fa-42de-ab38-95651c3e7646,4f6c7357-dcca-48c0-b716-97e5a8850cf3,2024-07-06 00:00:00,2024-07-07 00:00:00,Strój uczeń typowy kilometr azjatycki liczny.
ab8b24ae-b744-437c-ac29-4d247dd6c717,0b50970a-d662-4892-b9c3-6a9cca93a712,2024-12-23 00:00:00,2025-01-01 00:00:00,Pozbawić wiatr ona czekolada idea futro pomidor.
a67308d9-149c-44b7-a64e-c54f4b4dab07,36d75db6-4920-47e3-b6f6-bd2f5036af6b,2024-01-26 00:00:00,2024-02-04 00:00:00,Motyl sprzedaż rządzić.
359d5289-e6bb-4c52-86c4-936bb2dcdb22,76d76ac0-b186-472e-9d0a-68172a5e5deb,2024-01-18 00:00:00,2024-01-26 00:00:00,Dlatego wykonywanie dokładnie sklep bogaty wyrób poniedziałek.
8b98580e-5f6c-4a96-8873-8b03cc8716f7,08954d38-d394-46ad-a2fc-5412777f49a8,2023-10-20 00:00:00,2023-10-30 00:00:00,Wszelki kupować śmierć bardzo miejscowość poprzedni pokryć.
7fad9319-d9c6-4863-a9ba-cff6e17be7c4,68f8fbed-0bfd-4533-9de9-673ecf2c6927,2024-08-29 00:00:00,2024-08-31 00:00:00,Podnieść grudzień charakterystyczny prąd przeznaczyć.
cc421baa-3473-401d-8fd1-4e54f621b7c4,2eed3cf6-eea3-4810-9d54-de1253c9fb81,2024-11-06 00:00:00,2024-11-10 00:00:00,Ogromny mąż żółty cichy skóra.
bc58da6d-6ae4-4c04-822b-5fbb362d272f,20f12c7d-d3fd-4449-b6db-f1196caefd63,2024-10-14 00:00:00,2024-10-20 00:00:00,Wino region kraina lew.
45e6724b-b074-4e60-b229-1b1eb09f76c8,f458ddca-c9be-4545-b9e1-1a1d4613105a,2023-05-05 00:00:00,2023-05-09 00:00:00,Zamknąć prasa powód oraz ono podnieść hodować.
10112eeb-e48e-4592-9a4d-40c945517e60,fb29ba69-2e5d-460b-acc1-9b7c7731969d,2023-02-26 00:00:00,2023-02-28 00:00:00,Wniosek prasa skończyć dodać użyć czerwony.
725a581a-8ec3-4421-b5b5-dc8c37f61cec,3f14ca8f-dfd0-4b8f-8c78-56a2a8ec08cb,2024-06-09 00:00:00,2024-06-11 00:00:00,Wczesny przed związek.
a394c840-7375-4fa2-b6b5-f0f7e798c920,70d171c7-7194-48cb-9da5-1a7147d51337,2023-07-16 00:00:00,2023-07-18 00:00:00,Odnosić Się odbywać się korzyść gazeta hodować Niemiec przybyć.
5ed6fc93-06cb-4716-8f28-d866c95e3719,10001e2f-c914-4ccd-a362-0752d3009986,2024-02-22 00:00:00,2024-02-28 00:00:00,Tytuł lekarz odległość wiara szkoła.
8e458156-6b94-4ec6-bad3-1eb949448c65,cd40edcb-3eb2-4860-a84f-1f27a6a8e270,2024-01-19 00:00:00,2024-01-27 00:00:00,Odpowiedni przyjaciel pokryć wada liczny typowy.
a0066958-3541-4039-b843-4e937ed9877a,051a3796-7d65-4bae-bb0e-5fab5063c501,2024-09-24 00:00:00,2024-09-30 00:00:00,Słowo urzędnik uczyć olej paliwo.
73ecd04c-6c93-444c-a3d4-9dec9223c813,e4f5f5ec-72bc-4191-adbd-08759750554b,2023-10-26 00:00:00,2023-11-05 00:00:00,Świnia lubić prawo sierpień pogoda.
0a11bf42-76ae-4acd-b3e7-af8502b3af9b,aed9403a-347c-43b2-87f9-b00b5e39455c,2024-09-14 00:00:00,2024-09-17 00:00:00,Mówić dokładny jasny nastrój koniec dusza.
a1d508a3-1552-4612-946d-70cebdc75911,9b8fbcc9-1178-4dbb-bfcd-49407db6a339,2023-01-01 00:00:00,2023-01-06 00:00:00,Kieszeń wykonanie lecz występować sieć katolicki.
a66a15a4-3bfa-49b3-83df-a79bc34b8a99,ca5bef14-9762-4e44-a1f3-b5637091e1fd,2024-12-04 00:00:00,2024-12-07 00:00:00,Wysłać wokół Jezus poruszać.
37a60267-000b-4706-9509-6966c5f99204,ea3c6dd7-dd6d-4e65-aa11-2684f23aa9e9,2023-08-07 00:00:00,2023-08-11 00:00:00,Impreza pokonać pełny głęboki.
4c1c719b-2554-40d9-bb35-d56286fdafbe,01bf3f4a-f022-4e04-ac78-19b3421c0cb2,2023-12-28 00:00:00,2023-12-29 00:00:00,Hiszpania przyjemny marka.
b84ac681-2d2d-4043-8bf8-3a6491952d68,d4ac819c-63c8-49e4-a850-419cb71a9447,2024-02-16 00:00:00,2024-02-24 00:00:00,Kończyć kij epoka mowa pacjent.
c229c6d4-a8d6-4a50-8d44-141e52800c42,ed42ec60-b2f3-43e9-a7ea-255f88ce9573,2024-08-10 00:00:00,2024-08-12 00:00:00,Wiek społeczeństwo kupować jajo palec specjalny charakter.
b2519d17-dcdb-49cc-bd71-9a78a8d79654,2deee054-2f49-45a1-9132-fcf802933b69,2023-04-22 00:00:00,2023-04-26 00:00:00,Biały charakterystyczny żelazo dlaczego trzeba przynieść.
61a877da-de54-4378-b3b8-70f456ef41fe,8ad8407b-265c-4081-8ca6-34d8d1d7ece6,2024-05-27 00:00:00,2024-06-04 00:00:00,Łyżka one archipelag latać państwo wiedza.
ddbb0492-f528-49d0-969e-3bd4f643d0f0,d6068153-c516-442c-84e6-7ee6d6bced5f,2024-02-21 00:00:00,2024-02-24 00:00:00,Kłopot skrzydło głupi sok Rosja ssak dodać.
5ee385d5-02e1-41b5-a657-a332bf28870f,69187be5-13af-4560-9fbb-1c282fce5310,2023-03-13 00:00:00,2023-03-20 00:00:00,Szósty robotnik kara swój wcześnie.
4a9d2b8c-b52e-4433-b203-9cda0c25d54a,b6c1fa75-b17d-499d-861f-d9d21d0347b7,2024-07-25 00:00:00,2024-08-04 00:00:00,Urodzenie owoc procent.
be8999da-3c1c-4f4c-9d54-2b9dd4417858,840dc204-2cd2-43e2-aad6-22d5f46d93bc,2023-03-20 00:00:00,2023-03-23 00:00:00,Nieść pomarańcza zbiór wybuch pół.
5e27e833-4ed3-4f82-ad45-f49095f1d4f4,17ae1229-00ea-462e-904f-a0eaefaf87af,2023-07-09 00:00:00,2023-07-15 00:00:00,Obecny cena towar obserwować temu zgoda.
ddd362cc-81d1-463f-adc8-26c50758d669,74f0fb9e-b1e7-44cb-ab1c-e059066e4720,2023-03-16 00:00:00,2023-03-26 00:00:00,Przecież wybierać wystawa centralny.
78975fec-c535-4eee-afa3-0cb070ffbbf5,eaccb449-3427-45c4-997f-d88015273e3f,2024-03-11 00:00:00,2024-03-13 00:00:00,Niebezpieczny seks słyszeć los po.
00861b14-8337-424c-8fa7-2f64a1f89936,13efdbde-a4ec-4ff8-834b-8f71c6efd8f5,2024-10-11 00:00:00,2024-10-16 00:00:00,Wysłać chrześcijański wyjść jedyny przyjść liczba atomowa sport.
68d50fdd-fc8d-4756-8db0-0651cdb2d9ca,d018045e-302c-4812-9b06-df556e618bb2,2024-12-10 00:00:00,2024-12-15 00:00:00,Cierpieć nocny pałac pójść wybory wodny.
cbeebfa6-a447-4ad3-9d1f-d7a053ed4e08,e600cb6f-b4b8-4f03-a5d1-d77cb30c076d,2024-03-08 00:00:00,2024-03-13 00:00:00,Pojedynczy kontynent akcja trudność.
35fbcf17-73c2-406e-a508-b3cc0c17d207,72790ce8-8c05-42c2-acfb-bcacbf6f98d4,2024-01-05 00:00:00,2024-01-09 00:00:00,Marka piękny szybki badać wzgórze wina.
559e5ad1-b8ee-4f0a-9891-12a942a4c768,a8e47bc7-1aff-4d2a-ba0a-28b8a43fc2f3,2024-02-19 00:00:00,2024-02-27 00:00:00,Małpa wojsko przyjemny 40 głowa wywołać wypadek.
1fa1e2f8-a162-4df7-bf57-cdc7331ff558,b09e6121-87f1-44bd-9e03-6e77b882c093,2023-09-27 00:00:00,2023-09-30 00:00:00,Miły kościelny jeszcze dziecko budzić informacja.
3d720077-d10f-4ff7-a7c7-8e03b3d3f32d,bab90cbc-3d2f-407a-9be6-ddd7e55d0d2f,2023-10-20 00:00:00,2023-10-25 00:00:00,Ojczyzna pustynia wzgórze przyjaciel radość zająć poduszka.
f6376062-5eca-46b6-a5ef-e088cc0abf2a,60f48bd5-2e1d-4951-8d4d-2f1fb256614a,2023-12-12 00:00:00,2023-12-17 00:00:00,Przyjść bóg pięć grupa 1000 silnik prezydent.
aea9cb39-5df4-483e-8de2-de0c4412c424,8caabc3a-85c8-44de-9436-d97fdb1775c6,2023-06-15 00:00:00,2023-06-19 00:00:00,Dopiero wybory sąd angielski pochodzić.
655e06e9-d7aa-42f3-8ecd-f5f2c048e986,d40ed386-2bf4-406e-b674-861a7c895465,2024-11-20 00:00:00,2024-11-27 00:00:00,Przejaw zachód jeść lew.
db5dc481-94ac-4350-bf0a-4004ff8fdf77,0e879449-2c7d-4acd-896e-cbd0ed6c6c3d,2023-06-13 00:00:00,2023-06-17 00:00:00,Substancja w czasie np. podczas.
d6920d10-65bd-4eb4-90ca-20db4f5b4aa9,0105e6ed-e2e0-4dd3-af54-c2252c57b231,2024-04-15 00:00:00,2024-04-24 00:00:00,Radiowy polityk 1 szybko usuwać wyjść wojsko.
597ce904-e2a7-4dfe-8c9c-bfc1650d67cf,4760cc4d-c900-4173-90d8-e08eedf60540,2024-02-01 00:00:00,2024-02-06 00:00:00,Skrzydło za pomocą internetowy nastrój tkanina gdzieś brązowy.
0093ecd5-b72a-43cd-a0b9-273c63d84144,4beb5a29-e03e-461a-978b-abd23a0a1f3a,2023-02-02 00:00:00,2023-02-06 00:00:00,Krzew odcinek prezent piętro piętro otrzymać pierwiastek.
65e26af0-7ac0-45d5-aca1-6a75905c7ddd,37243741-a0f0-4c80-89dc-5f0c5fd90fed,2024-07-11 00:00:00,2024-07-17 00:00:00,Sprzedaż kraina chociaż taniec by spodnie połowa.
77732c61-b09e-4e3b-b1f6-2b9f8c577220,50e9149c-15c0-4388-8cd4-23c913e6d216,2023-04-08 00:00:00,2023-04-12 00:00:00,Udać Się walka przy dziura.
62292d6c-a907-41ab-b75f-c2e9f9d8c0ba,df845b2f-dcb9-4e1d-9bab-c4513a5fd1bb,2023-01-13 00:00:00,2023-01-23 00:00:00,Zdolny strata matematyka zwycięstwo badać rosnąć dziewiąty.
305e927c-d742-49ee-ba69-8f6d117c05cb,d2aa45d8-8ea7-4ef5-b49e-9c1e741e565b,2024-08-30 00:00:00,2024-09-02 00:00:00,Roślina stosunek jeden okoliczność drzwi pomysł specjalny.
cff262b9-5969-4a8b-bb07-0378e9d216a1,1f0de8c6-ae27-4bb0-bf54-49062a8375cf,2024-09-09 00:00:00,2024-09-16 00:00:00,Szkoła łyżka świadczyć cztery tor.
439102b0-81a8-458a-b6ad-601a6e74d1dc,3021ccdf-b4f1-429d-a07e-e980599d7c85,2023-11-15 00:00:00,2023-11-20 00:00:00,Owad składać się list powód widok byk samochodowy.
ed7ea52f-9737-45b7-bf18-fbe317164a7b,4646d9ca-8e9f-46c4-94b7-79e0bc6951ab,2023-03-09 00:00:00,2023-03-12 00:00:00,Pochodzić odczuwać używać włoski odległość przeciwko.
c5d1d0b2-4306-4cc0-be43-9547e78a4c5f,54b453d1-400f-43c6-a1df-0d116b49f28b,2024-09-13 00:00:00,2024-09-19 00:00:00,Koń dym lista znać arabski fałszywy.
26bc30dd-0712-4d54-94aa-fd6c78143878,f95ee599-8ad7-4a9c-ad73-dc4ff51daa53,2024-12-27 00:00:00,2025-01-05 00:00:00,Posługiwać Się skóra układ upadek myśleć poduszka otrzymywać.
4bc5053f-14b2-440b-8bb4-76036ec90fed,1e668865-eaf1-478d-9a38-173fb9c4545a,2024-10-11 00:00:00,2024-10-14 00:00:00,Mecz r. republika mocny odbywać się moment.
a6c249a2-8748-43ec-9462-c0041ebb1434,cb32741c-32ca-4fe5-bfee-c87b246781a2,2023-06-03 00:00:00,2023-06-06 00:00:00,Masa brązowy — turecki.
f5b7c283-0639-417c-b58c-cac98cb9fb75,cb22feeb-b5d0-4f69-9c10-c148653cf840,2024-11-20 00:00:00,2024-11-25 00:00:00,Okolica położenie zmarły właściwość dobry.
e781b7f9-05f7-450e-bef3-1e0abea8fa0f,7b9f6e7d-1186-45ea-a0fc-4405bcf782b7,2023-04-11 00:00:00,2023-04-17 00:00:00,Duch dziewczynka przygotować twój przyrząd poduszka.
004f3cca-ca60-48db-84ec-c4348cb06fcc,d97ff6c2-dc02-4d67-95f1-663742e098f1,2023-12-06 00:00:00,2023-12-13 00:00:00,Lud orzeł kwiat finansowy flaga jej cierpienie.
b7d8b15e-6e66-4efa-8652-393006930ef5,be6b13bd-87bc-4637-a877-163e23ffb385,2024-01-29 00:00:00,2024-02-02 00:00:00,Cichy kosztować mysz łatwo prezent cisza właśnie.
94e3ed9d-c79a-415d-af04-5c2ae36a242c,d91a57f2-ecb4-4d28-b571-cfd6f3b41819,2023-02-13 00:00:00,2023-02-15 00:00:00,Mieć Na Imię sam zatoka biskup skala.
05ba8e93-dc90-4590-9c3c-65af83f6ecfc,a6ebc582-7fb7-4430-a894-ad6efb34f027,2024-07-09 00:00:00,2024-07-10 00:00:00,Mecz 1000 wysiłek łaciński ten centrum koza.
a0c37a0e-1c6a-465f-8ab3-8f042dfa1886,7bec1577-5f16-4b02-ab89-d81bf8cc618d,2023-08-18 00:00:00,2023-08-24 00:00:00,Ona ryzyko para Włochy wykonywać mleko czapka środowisko.
d5b23ffd-ef48-440b-a637-ca1ac98559ce,bb68041c-6521-4a8d-9003-8afedfb7ea35,2023-08-10 00:00:00,2023-08-11 00:00:00,Udać Się wystawa sukienka niemiecki ja hałas.
9153dd6a-1ac4-4ca8-9a59-13d078502793,eacfe40e-586c-44f6-9a97-7ca43600cec0,2024-01-04 00:00:00,2024-01-12 00:00:00,Palec proces przejaw lata bezpieczeństwo wyraz.
d9bfc343-5e9b-4088-874c-a6af7ed5da1c,9bfc0d49-9382-467c-80d1-2a6f0e019340,2023-07-22 00:00:00,2023-07-31 00:00:00,Fotografia kształt sowa obowiązek we ze.
75174084-ada5-409f-ba3a-2b3000a47d94,b6e1424e-1329-430d-ad6c-1b8a66a80767,2023-12-23 00:00:00,2023-12-26 00:00:00,O przepis wygląd zostać zanim wizyta interes.
ecf250ea-9310-44f7-ab05-60da4bf8dd85,590aff40-5919-42f0-b24f-135f584a8c5f,2024-07-05 00:00:00,2024-07-09 00:00:00,Określać ustawa zachowywać się zero alfabet.
9d07dd50-771b-43d7-9d3a-fa834458c6ef,ae0bf170-d5f2-40d4-9bce-156eb27bfa9e,2023-10-09 00:00:00,2023-10-14 00:00:00,Wartość przejść ogień farba pragnienie no.
30326db2-b10f-4f7c-9c7b-cb2acba7c79b,114aa641-fc46-4907-b283-74fbe5347f3c,2023-05-03 00:00:00,2023-05-05 00:00:00,Istota mowa gniazdo obywatel lub pan Japonia.
3480222f-e253-4be2-b811-4b11da234564,3e5f31b0-77f3-4699-904b-31840a4aadf9,2024-08-04 00:00:00,2024-08-06 00:00:00,Żeby wrogość stosować wino staw zdrowie.
0a8be89b-65dd-4207-90b9-129b8035b0fd,4962ce77-19c9-47b8-a1de-f6c720fa7384,2024-06-15 00:00:00,2024-06-17 00:00:00,Przedstawiciel szef usługa głęboki ja.
199f934d-5f2d-4c63-a8ef-737cc01e88f2,d0041e95-9cd8-4bc9-9e72-1074b49f9c82,2024-08-05 00:00:00,2024-08-10 00:00:00,Jego na cukier srebrny strumień składać się materiał.
7f955134-86d0-4498-acd3-edcdce54235f,3d36a641-c467-438a-9bb2-f158999241ec,2023-07-07 00:00:00,2023-07-15 00:00:00,Gotować zwycięstwo zgadzać się.
d115f3b0-caf9-40f0-aa99-0b1687061a87,1c6614ce-bdde-4b53-98ab-fac2a440a2ae,2023-10-08 00:00:00,2023-10-13 00:00:00,Siódmy słodki przykład znać.
cc711dc2-1d76-4638-b6c4-643f0f5f542b,8c6b2790-8236-45d0-bfca-60d73dbd4462,2024-04-06 00:00:00,2024-04-13 00:00:00,Słownik dźwięk kuchnia.
784928f5-b405-456c-bcc5-c88b93c42edc,361fd7a8-d851-4cd5-8ecc-16ed9a2d69e9,2024-06-18 00:00:00,2024-06-20 00:00:00,Przedmiot postawić bezpieczeństwo oko tam.
6434faf8-9b07-4f74-b304-e08234b89c4a,e88c38fa-24e4-4861-a25b-9dc0162320f3,2023-01-19 00:00:00,2023-01-24 00:00:00,Gęsty europejski królewski sędzia panować osiągnąć.
f01627c2-6af3-482f-b5e7-3aba82d1103e,88d4a18b-cc39-4476-be29-5de632599183,2023-03-05 00:00:00,2023-03-15 00:00:00,Skłonność chłop własność smutek siedemdziesiąt luty telefon.
65a52d8b-bf5f-4c48-b4da-928adb5fc6d6,de3aa9f3-a6b0-47a9-b9f2-5061bda4f130,2024-10-01 00:00:00,2024-10-03 00:00:00,Należy m.in. pustynia moc.
da48f35c-b251-4040-a83b-321652685a71,6366e456-46d1-4197-9286-d2869c8bd8ae,2023-10-13 00:00:00,2023-10-21 00:00:00,Równy bądź bić nazywać np. umrzeć.
